sa1_main11, sa1_7dig11, sa2_5dig11, sa2_name11, sa3_code11, sa3_name11, sa4_code11, sa4_name11, gcc_code11, gcc_name11, ste_code11, ste_name11, Connectivity, Area, Connections, LUM_Residential, LUM_Parkland, LUM_Commercial, LUM_Industrial, LandUseMixMeasure, AverageDensity, Connectivity_ZScore, AverageDensity_ZScore, LandUseMixMeasure_ZScore, SumZScore
"20604112218","2112218","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",291.0000900662522,323023.9550049588,94,0.0,581.7707856192719,322442.1842193122,0.0,0.00950788778384762,160.7007053382186,1.0809137929535695,0.046843557362180634,-1.789108039023976,-0.6613506887082259
"20604112219","2112219","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",205.34691421452766,219141.35000338074,45,0.0,0.0,218253.29185855103,0.0,0.0,394.57092497612547,-0.19286514099468752,1.935320652756856,-1.8295731287190609,-0.08711761695689235
"20604112220","2112220","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",242.6493268778519,309088.02000408806,75,0.0,46282.522334189736,237917.87282245548,0.0,0.32054416380289863,325.39513241291826,0.36187234495961124,1.3767335012432913,-0.46535337409011146,1.2732524721127911
"20604112221","2112221","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",289.61169205548714,307308.0350048449,89,0.0,3703.5221326813335,299740.28649559955,0.0,0.04753983282618991,389.1968092923239,1.060266430839295,1.8919252414361085,-1.6272460037955665,1.3249456684798369
"20604112222","2112222","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",331.54316600354747,241295.88000358304,80,0.0,0.0,241295.8800036766,0.0,0.0,379.350844714571,1.6838443385271629,1.8124201269502114,-1.8295731287190609,1.6666913367583132
"20604112223","2112223","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",334.8810570319305,220973.98000312748,74,0.0,0.0,220973.98000311197,0.0,0.0,395.73403900638647,1.7334833067672828,1.9447126745751144,-1.8295731287190609,1.8486228526233364
"20604112224","2112224","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",275.02251869211057,305429.53500487184,84,0.0,18047.389990188065,287382.14501462254,0.0,0.16190807442187885,98.47883318455597,0.8433056292204725,-0.45559142806134145,-1.140500549952416,-0.7527863487932849
"20604111719","2111719","21117","Carlton","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",112.80448821824004,177297.91000253905,20,138501.98009205697,37363.17985288607,0.0,0.0,0.3730732673976275,182.6491975615639,-1.5690965715092788,0.22407529258015824,-0.24179216503018341,-1.5868134439593042
"20604112225","2112225","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",278.081804392665,204975.65500370975,57,0.0,20286.20241905586,173414.5532914209,0.0,0.24190561648991188,163.96169363874952,0.8888013582409733,0.0731756903008564,-0.8000350555374955,0.1619419930043341
"20604112226","2112226","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",340.38191907197694,255595.24500360736,87,0.0,0.0,247123.6849816618,0.0,0.0,307.94129323102237,1.815288588538697,1.2357956102508205,-1.8295731287190609,1.2215110700704568
"20604112227","2112227","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",217.8611117678153,220323.8550033465,48,0.0,7471.917789362371,212851.93721398435,0.0,0.10682623605614945,304.00225013286166,-0.006762044873194884,1.2039882570950138,-1.374926069133019,-0.17769985691120005
"20604112228","2112228","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",218.88810273531865,237564.30500418216,52,0.0,0.0,205889.79937836807,0.0,0.0,276.21535016272253,0.008510704172625675,0.9796120016364274,-1.8295731287190609,-0.8414504229100078
"20604112229","2112229","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",217.8846282992517,229479.24500358946,50,0.0,22492.129275194126,198344.56739002958,0.0,0.2374157085688702,310.1472476761562,-0.0064123221449323255,1.2536084572630193,-0.81914387664246,0.4280522584756269
"20604112230","2112230","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",221.80313751244475,261493.14500452357,58,0.0,90843.97858448325,170649.16642013576,0.0,0.465864479395962,56.571822051582934,0.051861226250844834,-0.7939860760998974,0.15312254176800041,-0.589002308081052
"20604112231","2112231","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",263.96636385901917,246243.49500346044,65,0.0,8387.580611407757,237855.91439203688,0.0,0.1071855126381186,284.7500402779668,0.678885606532213,1.048528714606058,-1.3733970061649616,0.35401731497330946
"20604112232","2112232","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",288.7530440374372,301295.5250048216,87,0.0,14451.436617049185,280395.32039437117,0.0,0.14109549905685334,400.07565930629517,1.0474971698493483,1.9797707957244102,-1.2290778184349276,1.7981901471388309
"20604112233","2112233","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",246.12457386190107,320975.6700049236,79,300.5692186928354,106853.42739017631,192935.22551231796,0.0,0.47508084205971235,312.0502549407106,0.4135539826167153,1.2689750380831202,0.19234691529128226,1.8748759359911176
"20604112234","2112234","21122","Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",250.15897330405767,275824.60500480793,69,0.0,73066.17483619186,199789.09615675948,0.0,0.4191331375304873,453.02588139779954,0.4735509759500128,2.4073381951593893,-0.04576368650349653,2.8351254846059053
